date,symbol,open,high,low,close,network,SMA_10,SMA_50,RSI,MACD,MACD_Signal,Log_Return,Volatility
2019-07-09,BTCUSDT,12238.6,12794.73,12068.0,12543.41,Bitcoin,11382.302,9521.7502,53.70914702195354,716.6535578756375,731.0761033205188,0.024600536605696152,0.06473039625744
2019-07-10,BTCUSDT,12548.51,13147.08,11569.0,12108.37,Bitcoin,11507.729,9605.8202,44.465250763574446,710.8430172809385,727.0294861126027,-0.03529847906198966,0.06561458763878102
2019-07-11,BTCUSDT,12108.11,12111.73,11000.0,11342.89,Bitcoin,11579.525,9680.109400000001,50.08160548996189,637.1258926864466,709.0487674273716,-0.06530583308211108,0.06652536462391981
2019-07-12,BTCUSDT,11342.88,11885.0,11073.0,11757.22,Bitcoin,11670.962,9758.2236,45.561201892496385,605.1615826174148,688.2713304653803,0.03587640404803792,0.06592910506774077
2019-07-13,BTCUSDT,11757.22,11799.98,10830.0,11355.76,Bitcoin,11612.538,9826.0414,46.17305667458572,541.1965923055814,658.8563828334206,-0.03474241578184946,0.06643699555112376
2019-07-14,BTCUSDT,11355.78,11452.0,10103.0,10174.18,Bitcoin,11515.389,9869.0168,45.332835443872106,390.6569948555043,605.2165052378374,-0.10987196578466428,0.07089032156070466
2019-07-15,BTCUSDT,10174.18,11100.0,9860.0,10838.72,Bitcoin,11502.188,9913.5026,51.38474891345886,321.27267212560946,548.4277386153918,0.06327176945801062,0.07070653038620608
2019-07-16,BTCUSDT,10833.78,11028.0,9350.01,9439.59,Bitcoin,11320.498,9927.168,42.11710142843339,151.63899850958842,469.0699905942312,-0.13821236084774272,0.07205775394145003
2019-07-17,BTCUSDT,9430.17,9957.0,9060.0,9667.92,Bitcoin,11146.666,9946.213600000001,35.85579394011832,35.2214023886645,382.3002729531179,0.02390064107545857,0.0658494707155402
2019-07-18,BTCUSDT,9668.86,10788.0,9252.0,10627.16,Bitcoin,10985.522,9985.8432,46.83710007014975,20.130221355022513,309.8662626334988,0.09459980018040591,0.06619364825852994
2019-07-19,BTCUSDT,10628.64,10769.71,10121.84,10504.29,Bitcoin,10781.61,10030.538199999999,47.136535750944184,-1.7243532024476735,247.54813946630952,-0.011629243117208204,0.06574213541794893
2019-07-20,BTCUSDT,10505.78,11068.99,10350.0,10740.23,Bitcoin,10644.796,10074.2428,46.81118635776282,-0.005807876221297192,198.03734999780337,0.022212758971963197,0.06277622067812097
2019-07-21,BTCUSDT,10740.27,10817.9,10288.0,10589.45,Bitcoin,10569.452000000001,10115.150399999999,44.95552681669341,-10.687337231727724,156.29241255189717,-0.014138281645307917,0.06267112623921227
2019-07-22,BTCUSDT,10590.15,10683.16,10100.0,10340.31,Bitcoin,10427.761,10147.437,37.36607624186872,-38.80867974978173,117.2721940915614,-0.023808373187613342,0.06268900847398688
2019-07-23,BTCUSDT,10343.08,10343.97,9822.0,9864.91,Bitcoin,10278.676,10182.4188,32.56924794943811,-98.32245317845991,74.15326463755716,-0.0470658330182464,0.05888574840786478
2019-07-24,BTCUSDT,9864.78,9937.0,9525.0,9763.28,Bitcoin,10237.586,10223.9438,34.046681224786894,-151.93680611342643,28.93525048736044,-0.010355606728880685,0.05721451656904718
2019-07-25,BTCUSDT,9763.4,10175.0,9720.03,9879.87,Bitcoin,10141.701000000001,10266.0112,39.08350445309329,-182.91025293012535,-13.433850196136714,0.011870944237088597,0.057315153686728564
2019-07-26,BTCUSDT,9882.15,9889.98,9637.0,9824.0,Bitcoin,10180.142000000002,10306.7572,34.75979503350413,-209.5496172118128,-52.65700359927193,-0.0056709823736872155,0.05685091660815766
2019-07-27,BTCUSDT,9824.0,10188.66,9333.0,9476.52,Bitcoin,10161.002,10336.677,35.05816948980045,-255.75208646712963,-93.27602017284349,-0.03601121113896745,0.05700389433278406
2019-07-28,BTCUSDT,9478.92,9594.99,9165.0,9541.54,Bitcoin,10052.44,10369.635400000001,43.883943417969206,-283.84926794674175,-131.39066972762313,0.006837737743189617,0.05401961146789565
2019-07-29,BTCUSDT,9541.54,9729.0,9395.0,9507.64,Bitcoin,9952.775,10407.2256,35.34478962063892,-305.3322532319453,-166.17898642848758,-0.0035592120802121494,0.05336619977565575
2019-07-30,BTCUSDT,9509.07,9714.28,9402.0,9574.21,Bitcoin,9836.172999999999,10439.0548,52.09769505977385,-313.3736547718381,-195.61792009715768,0.006977339206647077,0.053309362524836916
2019-07-31,BTCUSDT,9575.0,10109.8,9555.0,10080.53,Bitcoin,9785.280999999999,10482.967400000001,55.916827991682815,-275.71248897236364,-211.6368338721989,0.05153281549061189,0.053531958611464904
2019-08-01,BTCUSDT,10080.53,10467.86,9863.46,10374.99,Bitcoin,9788.749,10527.9144,45.532021956292944,-219.57416831496812,-213.22430076075275,0.028792261634820068,0.053263756573683554
2019-08-02,BTCUSDT,10375.0,10670.0,10281.35,10523.75,Bitcoin,9854.633,10574.0186,50.34166005351385,-161.22198924362056,-202.82383845732633,0.01423650540886091,0.053010326667069514
2019-08-03,BTCUSDT,10523.75,10904.77,10497.93,10816.86,Bitcoin,9959.991,10617.355799999998,51.31891925384593,-90.28518809947491,-180.31610838575605,0.02747142030429288,0.0471149335811298
2019-08-04,BTCUSDT,10816.86,11040.0,10552.0,10929.23,Bitcoin,10064.927,10659.7664,55.9264918266111,-24.715042609337615,-149.19589523047236,0.010334823425408195,0.04499365581233836
2019-08-05,BTCUSDT,10929.99,11937.52,10927.8,11828.8,Bitcoin,10265.407,10717.275800000001,71.1610582732688,98.69980120896798,-99.61675594258429,0.07909638442126078,0.034849953769548976
2019-08-06,BTCUSDT,11830.0,12330.7,11226.7,11481.69,Bitcoin,10465.924,10760.6304,73.8550384211334,166.57787199300765,-46.37783035546591,-0.02978364322042723,0.035879066548560115
2019-08-07,BTCUSDT,11481.69,12141.17,11382.84,11975.03,Bitcoin,10709.273,10818.5,79.25231518832314,257.2151311885591,14.34076195333909,0.04207005591277644,0.030817662543327413
2019-08-08,BTCUSDT,11975.04,12060.0,11521.0,11999.77,Bitcoin,10958.486,10873.385600000001,78.735678925994,327.2695635361997,76.92652226991123,0.002063834424603167,0.030557084908044346
2019-08-09,BTCUSDT,11994.17,12045.68,11700.0,11879.99,Bitcoin,11189.064,10920.643,77.39471769712699,368.8708474149935,135.3153872989277,-0.010032010754347969,0.030543680180869878
2019-08-10,BTCUSDT,11879.98,11985.0,11270.0,11309.31,Bitcoin,11311.942000000001,10943.632,73.04972923211585,351.73645903040233,178.59960164522263,-0.049229191873894615,0.03263948900357538
2019-08-11,BTCUSDT,11309.24,11600.0,11112.11,11549.97,Bitcoin,11429.439999999999,10960.041400000002,74.18996620392784,353.50163668885216,213.58000865394854,0.021056559252423654,0.032218185126696185
2019-08-12,BTCUSDT,11539.08,11577.89,11235.32,11396.08,Bitcoin,11516.672999999999,10969.8416,72.1058398261912,338.57997660144065,238.58000224344698,-0.013413402943790082,0.030138289290437947
2019-08-13,BTCUSDT,11398.35,11456.16,10788.45,10892.71,Bitcoin,11524.258,10966.563999999998,64.00228539386936,282.87588420701286,247.43917863616016,-0.0451756784737919,0.03214555504967495
2019-08-14,BTCUSDT,10893.36,10897.48,9928.1,10050.37,Bitcoin,11436.372,10931.154199999999,49.70104159645374,168.81420630018692,231.71418416896555,-0.08048430839645633,0.03738469812115729
2019-08-15,BTCUSDT,10055.16,10460.0,9911.0,10293.93,Bitcoin,11282.885,10875.156799999999,49.18830908741349,96.95512296805828,204.76237192878412,0.023944951381933473,0.03769780794318419
2019-08-16,BTCUSDT,10296.77,10536.03,9750.0,10331.54,Bitcoin,11167.869999999999,10855.1878,48.031494450168275,42.550597588548044,172.32001706073692,0.0036469512389489824,0.036601637392749777
2019-08-17,BTCUSDT,10331.15,10465.14,10000.0,10216.02,Bitcoin,10991.969000000001,10811.495599999998,43.61425346580111,-9.774208308088419,135.90117198697186,-0.01124427592696326,0.03675913669006874
2019-08-18,BTCUSDT,10216.05,10500.0,10080.0,10306.78,Bitcoin,10822.67,10779.568599999999,43.354053979025956,-43.417925653795464,100.03735245881839,0.008844854667958873,0.03673990832841202
2019-08-19,BTCUSDT,10306.17,10930.0,10258.6,10915.54,Bitcoin,10726.225,10780.7974,39.60342613589794,-20.72012100266693,75.88585776652134,0.05738553087049292,0.03863264056918592
2019-08-20,BTCUSDT,10914.73,10949.96,10560.0,10760.51,Bitcoin,10671.345000000001,10783.509000000002,41.41460557518499,-15.067879512434956,57.69511031073009,-0.014304510600248031,0.03738323582821462
2019-08-21,BTCUSDT,10760.51,10804.13,9858.0,10142.57,Bitcoin,10530.605,10769.503399999998,28.8137278478671,-59.76213043020289,34.203662162543495,-0.059141533653800774,0.03934244765574737
2019-08-22,BTCUSDT,10140.82,10242.0,9762.0,10099.88,Bitcoin,10400.985,10732.701,28.124920842170212,-97.50341385090178,7.862246959854438,-0.004217875137602572,0.03917908157750487
2019-08-23,BTCUSDT,10099.9,10445.0,10019.79,10389.55,Bitcoin,10350.669,10717.5786,33.48535616778358,-102.85406708534356,-14.281015849185163,0.02827695070883776,0.03921143389709634
2019-08-24,BTCUSDT,10388.16,10419.42,9890.0,10134.35,Bitcoin,10359.067,10700.851,36.00238265427688,-126.2318829575106,-36.671189270850256,-0.024869849638528244,0.039417490437552626
2019-08-25,BTCUSDT,10134.61,10333.0,9906.97,10142.69,Bitcoin,10343.943,10678.575,32.252287700394504,-142.44399644188525,-57.82575070505726,0.0008226053181620605,0.03431133385683165
2019-08-26,BTCUSDT,10142.69,10604.0,10137.93,10372.25,Bitcoin,10348.014,10657.8952,37.329934287871104,-135.21002271662837,-73.30260510737148,0.022380721764139175,0.03452540227747188
2019-08-27,BTCUSDT,10373.6,10391.08,10051.08,10185.05,Bitcoin,10344.917,10616.824200000001,40.499116584053404,-142.93485785819212,-87.22905565753561,-0.01821301189423777,0.03277964080520134
2019-08-28,BTCUSDT,10185.69,10299.0,9601.01,9721.0,Bitcoin,10286.339,10560.376,45.07799120712276,-184.37642547214455,-106.65852962045741,-0.046632465007954045,0.03377865013258728
2019-08-29,BTCUSDT,9721.0,9724.0,9320.0,9498.44,Bitcoin,10144.629,10508.1774,38.03734860401397,-232.49780835518686,-131.8263853674033,-0.023160919242777127,0.033895832637611166
2019-08-30,BTCUSDT,9499.01,9696.0,9350.41,9584.54,Bitcoin,10027.032,10473.010400000001,38.92801878234886,-260.68182276947846,-157.59747284781835,0.009023809096191356,0.03294425057195441
2019-08-31,BTCUSDT,9582.76,9684.51,9420.75,9587.47,Bitcoin,9971.522,10429.6154,40.36199816608857,-279.558850327463,-181.9897483437473,0.00030565392181722907,0.03229221725606448
2019-09-01,BTCUSDT,9588.74,9830.0,9520.0,9724.98,Bitcoin,9934.032000000001,10396.9998,41.20494385555426,-280.19322974950046,-201.63044462489793,0.014240795332961893,0.032696848612947096
2019-09-02,BTCUSDT,9723.59,10450.0,9712.5,10340.0,Bitcoin,9929.077,10400.3162,41.316011829319805,-228.43574092346716,-206.99150388461177,0.06132203613315776,0.03490875900002636
2019-09-03,BTCUSDT,10340.0,10773.0,10272.0,10615.28,Bitcoin,9977.170000000002,10395.8474,47.88544138844805,-163.32208738827285,-198.257620585344,0.026274603494359547,0.030220679957065375
2019-09-04,BTCUSDT,10611.85,10799.0,10369.89,10567.02,Bitcoin,10019.603,10418.396,57.40913359656749,-114.29569687052026,-181.46523584237926,-0.0045566424327666815,0.029837407399537875
2019-09-05,BTCUSDT,10565.92,10900.0,10450.0,10564.49,Bitcoin,10038.827000000001,10436.3274,58.22548606512973,-74.78401544640838,-160.12899176318507,-0.00023945283721694762,0.029834036145781246
2019-09-06,BTCUSDT,10563.13,10905.87,10150.0,10298.73,Bitcoin,10050.195,10429.7588,48.37838802985395,-64.17555831416394,-140.93830507338086,-0.025477790642132393,0.03031033823396186
2019-09-07,BTCUSDT,10298.71,10558.0,10288.57,10455.88,Bitcoin,10123.683,10428.7906,55.94930150800256,-42.59656132093369,-121.26995632289143,0.015143912929420363,0.030435141530099397
2019-09-08,BTCUSDT,10455.9,10592.5,10208.0,10381.18,Bitcoin,10211.956999999999,10421.6096,54.30703493810973,-31.163483205773446,-103.24866169946785,-0.007169948161160914,0.027378742923865693
2019-09-09,BTCUSDT,10381.24,10480.0,10068.5,10303.12,Bitcoin,10283.815,10415.883,48.679268353259914,-28.07781250921289,-88.21449186141686,-0.007547789442602249,0.027267000593271418
2019-09-10,BTCUSDT,10302.58,10384.99,9953.0,10098.15,Bitcoin,10334.883,10411.0398,48.350968545057086,-41.691172362232464,-78.90982796157998,-0.02009452323516673,0.02419845346263361
2019-09-11,BTCUSDT,10098.19,10293.0,9880.0,10158.33,Bitcoin,10378.218,10416.9082,59.80116628791444,-47.08111330277643,-72.54408502981927,0.005941819808336756,0.02421673073627669
2019-09-12,BTCUSDT,10158.75,10448.81,10040.0,10415.01,Bitcoin,10385.719,10429.9428,70.23217210491228,-30.291567164424123,-64.09358145674025,0.02495397630474524,0.024025240362765075
2019-09-13,BTCUSDT,10415.01,10439.0,10153.0,10342.06,Bitcoin,10358.397,10439.186599999999,66.81897707794914,-22.611534524237868,-55.79717207023978,-0.0070289593231316495,0.023370749445202222
2019-09-14,BTCUSDT,10344.13,10419.99,10222.33,10335.02,Bitcoin,10335.197,10449.407,66.56737984743518,-16.89832907082564,-48.01740347035696,-0.0006809472393616028,0.023373817010832076
2019-09-15,BTCUSDT,10332.81,10360.0,10252.15,10302.01,Bitcoin,10308.949,10465.9168,63.40938561714825,-14.862873754667817,-41.386497527219134,-0.0031991064753794244,0.022832391240064077
2019-09-16,BTCUSDT,10303.34,10355.0,10078.0,10251.31,Bitcoin,10304.207,10480.1122,47.20620940356712,-17.143210771870145,-36.53784017614934,-0.004933519532107947,0.022475572259105264
2019-09-17,BTCUSDT,10249.68,10275.0,10128.01,10187.82,Bitcoin,10277.401,10493.7158,34.46142437549072,-23.799164722420755,-33.99010508540362,-0.006212613179508927,0.0196736354964283
2019-09-18,BTCUSDT,10187.48,10258.02,10100.0,10156.99,Bitcoin,10254.982,10505.371399999998,34.90372224881263,-31.202101125585614,-33.43250429344002,-0.0030307507024099067,0.018795385052879778
2019-09-19,BTCUSDT,10156.41,10325.0,9653.0,10244.29,Bitcoin,10249.098999999998,10508.6466,38.90367474806287,-29.682440459970167,-32.68249152674605,0.0085583387765777,0.018788278744301858
2019-09-20,BTCUSDT,10243.7,10281.0,10061.39,10168.59,Bitcoin,10256.143,10504.5186,44.80586864203841,-34.19230813836111,-32.98445484906906,-0.0074169198099936174,0.0189324738930009
2019-09-21,BTCUSDT,10167.92,10176.7,9900.0,9986.39,Bitcoin,10238.949,10493.7714,31.62911543969767,-51.870497252331916,-36.761663329721635,-0.01808039138843281,0.019293302720308516
2019-09-22,BTCUSDT,9985.15,10089.0,9853.97,10028.87,Bitcoin,10200.335000000001,10478.0116,35.85770598672124,-61.74109559231147,-41.75754978223961,0.004244767620694032,0.013215886832356643
2019-09-23,BTCUSDT,10028.05,10049.99,9615.77,9702.25,Bitcoin,10136.354000000001,10453.472000000002,29.892581066158073,-94.82602482628681,-52.37124479104905,-0.03311011623909535,0.01331145051160128
2019-09-24,BTCUSDT,9702.2,9794.99,7800.0,8493.14,Bitcoin,9952.166000000001,10386.7588,17.877828434649388,-216.11984659277732,-85.12096515139471,-0.13309903854851077,0.03168850526796508
2019-09-25,BTCUSDT,8497.55,8730.0,8215.64,8430.05,Bitcoin,9764.97,10325.726,15.450983527906672,-313.7205349101969,-130.84087910315515,-0.007456075631162052,0.03160140703895706
2019-09-26,BTCUSDT,8430.05,8465.99,7750.0,8063.73,Bitcoin,9546.212,10247.5,4.970813990899572,-415.8352561285719,-187.8397545082385,-0.04442647456866036,0.032325081679575186
2019-09-27,BTCUSDT,8063.49,8265.0,7852.15,8177.91,Bitcoin,9345.221000000001,10171.0628,9.19885221732467,-481.992427953468,-246.67028919728443,0.014060388120547544,0.03227765814981541
2019-09-28,BTCUSDT,8177.47,8315.0,8001.09,8198.81,Bitcoin,9149.403,10097.439199999999,9.934994542242364,-526.6649423125327,-302.6692198203341,0.002552405041615032,0.032431614555815766
2019-09-29,BTCUSDT,8199.38,8229.13,7890.0,8043.82,Bitcoin,8929.356,10032.1294,9.500306681349173,-568.026770459237,-355.7407299481147,-0.019084927054642216,0.03245459179414804
2019-09-30,BTCUSDT,8043.04,8337.26,7710.0,8289.34,Bitcoin,8741.431,9966.9168,17.111169968451776,-574.3738805974335,-399.46736007797847,0.0300662572519427,0.03373955054410475
2019-10-01,BTCUSDT,8289.97,8500.0,8173.05,8292.44,Bitcoin,8572.035999999998,9904.844000000001,17.570850756585557,-572.5538229496105,-434.08465265230495,0.0003739043740921602,0.033625000160281984
2019-10-02,BTCUSDT,8292.67,8373.91,8151.22,8359.94,Bitcoin,8405.143,9854.1886,19.634269569889995,-559.2184065822312,-459.1114034382902,0.008106993678191309,0.032902642888986665
2019-10-03,BTCUSDT,8360.0,8393.0,8060.0,8223.96,Bitcoin,8257.314,9817.660399999999,16.41392563728313,-553.244978868961,-477.9381185244244,-0.016399405149611242,0.03290998796027368
2019-10-04,BTCUSDT,8224.43,8232.41,8005.0,8137.13,Bitcoin,8221.713,9774.5244,16.353409610377597,-549.1867665139016,-492.1878481223199,-0.010614306896772275,0.032813592362596684
2019-10-05,BTCUSDT,8137.09,8183.41,8012.98,8126.19,Bitcoin,8191.326999999999,9730.4174,17.336948124007975,-540.6214233124883,-501.87456316035366,-0.0013453589611603217,0.03284223222510748
2019-10-06,BTCUSDT,8127.55,8153.87,7785.0,7854.25,Bitcoin,8170.378999999999,9683.181999999999,14.663538098549907,-549.4429758092447,-511.38824569013184,-0.03403739246640971,0.03316228409082641
2019-10-07,BTCUSDT,7855.3,8299.92,7762.0,8190.09,Bitcoin,8171.597,9640.8482,25.501581212089803,-523.3023348786774,-513.771063527841,0.04187010025217943,0.03537364653616456
2019-10-08,BTCUSDT,8190.82,8325.0,8088.75,8168.39,Bitcoin,8168.555,9585.905200000001,41.44868155653747,-498.58927050426064,-510.7347049231249,-0.0026530597865280273,0.03537817677318786
2019-10-09,BTCUSDT,8170.79,8670.0,8115.0,8560.74,Bitcoin,8220.247,9541.9098,52.932780991791184,-442.2466785242541,-497.03709964335076,0.04691480798625655,0.0374662204738712
2019-10-10,BTCUSDT,8562.15,8644.0,8414.52,8558.03,Bitcoin,8247.115999999998,9510.219,63.25570668497386,-393.27995627753444,-476.2856709701875,-0.00031661153489856035,0.037515385785722125
2019-10-11,BTCUSDT,8557.82,8779.51,8212.38,8258.5,Bitcoin,8243.722,9473.3914,51.96577277140055,-374.3280233916139,-455.8941414544728,-0.035627050501410414,0.0379508740006492
2019-10-12,BTCUSDT,8257.95,8400.0,8250.0,8300.09,Bitcoin,8237.737000000001,9431.6022,52.445762417170585,-351.8960757072982,-435.0945283050379,0.005023385138249371,0.03796611102113118
2019-10-13,BTCUSDT,8301.98,8451.37,8160.0,8275.01,Bitcoin,8242.842,9394.4154,55.95663219297027,-332.3116599921541,-414.53795464246116,-0.003026228395646318,0.03757372001430729
2019-10-14,BTCUSDT,8275.24,8388.85,8203.0,8348.2,Bitcoin,8263.948999999999,9358.5256,51.66432917863688,-307.34219856299933,-393.09880342656885,0.008805817040570997,0.02343771193765911
2019-10-15,BTCUSDT,8346.86,8403.0,8090.0,8159.29,Bitcoin,8267.259000000002,9314.2664,46.59304330916179,-299.34649859926867,-374.34834246110887,-0.022888791375660317,0.023915455994640837
2019-10-16,BTCUSDT,8159.3,8181.16,7917.0,7991.74,Bitcoin,8281.008,9270.4002,41.037611847293746,-303.0365171621652,-360.0859774013202,-0.020748647101995987,0.022210822369596272
2019-10-17,BTCUSDT,7995.02,8124.92,7929.03,8070.58,Bitcoin,8269.056999999999,9237.391800000001,46.15973960941414,-296.1849189745517,-347.30576571596646,0.00981684254235939,0.022084838789479602
2019-10-18,BTCUSDT,8070.71,8115.0,7816.01,7947.01,Bitcoin,8246.919,9206.3632,45.32585286221445,-297.2989669019262,-337.30440595315844,-0.015429593533155048,0.022312016419952514
2019-10-19,BTCUSDT,7946.89,8098.1,7866.92,7948.01,Bitcoin,8185.646000000001,9173.632599999999,45.59788516651845,-294.7040019800461,-328.78432515853603,0.0001258255732071609,0.021928050777501314
2019-10-20,BTCUSDT,7949.87,8297.0,7870.0,8223.35,Bitcoin,8152.178,9146.3502,59.10368981846883,-267.3480151953254,-316.4970631658939,0.03405608575730634,0.022237676468040618
